,"nfeatures","nmatches","ngoodmatches","reproj_error","ex_time"
0,2000,2000,32,0,"0,2273089886"
0,2000,2000,34,"1,10353742327009E-05","0,2503499985"
0,2000,2000,8,0,"0,2435019016"
0,2000,2000,8,"0,4350986481","0,2242319584"
0,2000,2000,25,"0,4366970892","0,2214708328"
0,2000,2000,23,"0,5972817365","0,2320280075"
0,2000,2000,8,0,"0,2197141647"
0,2000,2000,34,"1,20464124177632E-06","0,2247769833"
0,2000,2000,37,"0,3341540098","0,2677361965"
0,2000,2000,38,"6,63425611413044E-07","0,2652668953"
0,2000,2000,42,0,"0,2502388954"
0,2000,2000,8,"0,1665401459","0,2490358353"
0,2000,2000,49,"1,24561543367347E-06","0,2331340313"
0,2000,2000,49,"3,50329340720663E-06","0,2610299587"
0,2000,2000,49,0,"0,2711901665"
0,2000,2000,48,0,"0,2551801205"
0,2000,2000,8,"3,8515834808","0,2571129799"
0,2000,2000,37,"3,8515834808","0,2247941494"
0,2000,2000,41,"1,0287709554","0,2328801155"
0,2000,2000,39,0,"0,2530331612"
0,2000,2000,8,0,"0,2551660538"
0,2000,2000,26,0,"0,2214231491"
0,2000,2000,27,"0,000008901","0,2554090023"
0,2000,2000,26,0,"0,2429850101"
0,2000,2000,26,0,"0,2564480305"
0,2000,2000,8,"3,5825824738","0,2430891991"
0,2000,2000,48,"0,8644421101","0,2297890186"
0,1998,1998,42,"0,7426176805","0,2480709553"
0,2000,2000,48,0,"0,254981041"
0,1991,1991,46,0,"0,2320599556"
0,2000,2000,8,0,"0,2270920277"
0,1999,1999,44,"0,7705093622","0,2298779488"
0,1992,1992,45,0,"0,2545309067"
0,1993,1993,34,0,"0,2299630642"
0,2000,2000,36,0,"0,2291440964"
0,1989,1989,8,"0,944480896","0,2493338585"
0,1991,1991,46,"0,000001834","0,234511137"
0,1987,1987,46,"0,2368484497","0,2581501007"
0,1987,1987,45,"0,1673830393","0,2503581047"
0,1983,1983,8,"2,2596826553","0,2373158932"
0,1977,1977,37,"5,15499630489865E-07","0,2256090641"
0,1982,1982,36,"0,000243081","0,2521409988"
0,1988,1988,35,"3,70570591517857E-06","0,2429630756"
0,1983,1983,42,"7,22067696707589E-05","0,258918047"
0,1993,1993,8,"16,5029678345","0,2374098301"
0,1897,1897,12,"0,9200846354","0,2094988823"
0,1839,1839,22,0,"0,2171971798"
0,1831,1831,25,0,"0,2132310867"
0,1816,1816,24,"1,2194975148","0,2148680687"
0,1796,1796,7,"1,2194975148","0,1814689636"
0,1316,1316,8,"0,5004081726","0,1688868999"
0,1252,1252,20,"1,0178137885","0,1743979454"
0,1290,1290,8,"2,997543335","0,1686718464"
0,1265,1265,7,"2,997543335","0,163916111"
0,1208,1208,40,"0,0076116504","0,1734960079"
0,1216,1216,42,0,"0,2131211758"
0,1230,1230,35,"0,0227261457","0,2081120014"
0,1252,1252,43,0,"0,2004461288"
0,1276,1276,7,0,"0,1984949112"
0,1575,1575,30,0,"0,1709768772"
0,1577,1577,33,0,"0,1733081341"
0,1657,1657,35,0,"0,1800589561"
0,1604,1604,37,0,"0,1744890213"
0,1588,1588,8,"73,8701057434","0,1920039654"
0,1824,1824,37,"73,8701057434","0,1942079067"
0,1848,1848,42,"1,2441558838","0,2163829803"
0,1840,1840,32,"1,2441558838","0,2094080448"
0,1841,1841,42,"0,5508584595","0,2116909027"
0,1841,1841,8,"10,5802873884","0,2408208847"
0,1909,1909,38,"10,5802873884","0,2031331062"
0,1941,1941,32,"10,5802873884","0,2060039043"
0,1933,1933,28,"10,5802873884","0,2067539692"
0,1928,1928,22,"0,9939464993","0,2247798443"
0,1935,1935,8,"22,6747550964","0,2194831371"
0,1946,1946,34,0,"0,2201368809"
0,1954,1954,29,"1,348508228","0,2378280163"
