,feature,nmatches,ngoodmatches,ex_time
0,orb,1090.0,50.0,0.13167500495910645
0,orb,1089.0,50.0,0.16056203842163086
0,orb,1089.0,42.0,0.18015193939208984
0,orb,1048.0,23.0,0.1893599033355713
0,orb,1295.0,31.0,0.1521010398864746
0,orb,1327.0,34.0,0.25457000732421875
0,orb,1299.0,50.0,0.1929621696472168
0,orb,1310.0,50.0,0.17230987548828125
0,orb,1320.0,50.0,0.19323492050170896
0,orb,1320.0,22.0,0.13962388038635254
0,orb,692.0,35.0,0.10258293151855467
0,orb,674.0,50.0,0.0919320583343506
0,orb,671.0,50.0,0.07521796226501465
0,orb,669.0,31.0,0.14733409881591794
0,orb,815.0,50.0,0.17753005027770996
0,orb,821.0,50.0,0.1430070400238037
0,orb,811.0,50.0,0.1246490478515625
0,orb,809.0,50.0,0.08987903594970703
0,orb,809.0,34.0,0.16372299194335938
0,orb,769.0,28.0,0.06813502311706543
0,orb,680.0,50.0,0.09517192840576172
0,orb,644.0,42.0,0.06889510154724121
0,orb,593.0,50.0,0.08461189270019531
0,orb,587.0,50.0,0.10500311851501463
0,orb,595.0,50.0,0.10108804702758788
0,orb,595.0,47.0,0.14360404014587402
0,orb,711.0,32.0,0.17775201797485352
0,orb,747.0,10.0,0.14235305786132812
0,orb,2000.0,10.0,0.2349350452423096
0,orb,2000.0,19.0,0.2717769145965576
0,orb,2000.0,19.0,0.3033120632171631
0,orb,2000.0,10.0,0.3506810665130615
0,orb,1997.0,43.0,0.2455871105194092
0,orb,1999.0,50.0,0.2647800445556641
0,orb,1999.0,50.0,0.3202788829803467
0,orb,1999.0,12.0,0.21859097480773926
