,"nfeatures","nmatches","ngoodmatches","reproj_error","ex_time"
0,1216,1216,14,"1,1423818415","0,7684690952"
0,1213,1213,15,"1,1804918562","0,4962649345"
0,1257,1257,15,0,"0,5463500023"
0,1255,1255,15,0,"0,5211110115"
0,1268,1268,14,"0,7481466021","5,2689068317"
0,1284,1284,14,"0,8195737203","0,5688068867"
0,1311,1311,14,"0,9249013265","0,5410590172"
0,1300,1300,15,0,"0,5521090031"
0,1311,1311,13,0,"0,4820690155"
0,1322,1322,16,"1,2233954536","0,5567948818"
0,1360,1360,14,"2,0400371552","3,9713339806"
0,1304,1304,14,"33,4024306403","0,62718606"
0,1218,1218,14,"0,5104664394","11,5659501553"
0,1184,1184,13,"0,5183102534","0,50572896"
0,1209,1209,14,0,"0,4975759983"
0,1201,1201,13,0,"0,5307331085"
0,1115,1115,15,"0,0173961094","0,4797229767"
0,1132,1132,15,"0,5407714844","0,4909780025"
0,1123,1123,14,"45,2123187383","5,5508208275"
0,1195,1195,14,"1,49955913","0,7701559067"
0,1153,1153,14,"0,0282365254","0,4965341091"
0,1157,1157,14,0,"0,6701481342"
0,1180,1180,14,"0,6002363725","11,7211260796"
0,1187,1187,13,"3,151159668","0,5875301361"
0,1205,1205,15,"0,43838174","0,5817818642"
0,1139,1139,14,0,"0,6945638657"
0,1182,1182,14,0,"0,5020771027"
0,1110,1110,13,0,"0,5878789425"
0,1157,1157,13,"30,1381699698","3,0433428288"
0,1171,1171,14,0,"0,7466549873"
0,1155,1155,14,"0,6857208676","0,9491579533"
0,1175,1175,15,"0,4506859779","0,4900300503"
0,1197,1197,15,"0,8478520711","0,4941320419"
0,1120,1120,12,"3,2361303965","0,428235054"
0,1405,1405,15,"1,5626633962","0,6335859299"
0,1401,1401,15,0,"0,5751268864"
0,1369,1369,13,0,"0,5670049191"
0,1321,1321,12,"42,7033996582","0,410228014"
0,1179,1179,14,"0,0373001099","0,8248069286"
0,1193,1193,13,0,"0,5059559345"
0,1268,1268,13,"0,4112544427","0,5502328873"
0,1243,1243,13,"0,4425723736","0,5103509426"
0,1182,1182,5,"0,4425723736","0,425401926"
0,1588,1588,16,"0,9398574829","0,7258071899"
0,1610,1610,14,"0,5205133302","0,6751542091"
0,1555,1555,14,"0,2202453613","0,7848100662"
0,1554,1554,15,"0,3623528004","0,6959269047"
0,1555,1555,9,0,"0,5535609722"
0,1872,1872,15,"0,5746070014","0,8064460754"
0,1820,1820,16,0,"0,8358960152"
