,"nfeatures","nmatches","ngoodmatches","reproj_error","ex_time"
0,106,106,14,"0,9489161174","0,221850872"
0,109,109,12,"1,4767544667","0,217787981"
0,109,109,12,0,"0,2139279842"
0,96,96,12,0,"0,2220070362"
0,89,89,8,"50,6782333374","0,1985630989"
0,50,50,13,"0,3266970317","0,2245321274"
0,59,59,11,"0,0346425374","0,2029001713"
0,57,57,11,"0,0767669678","0,1986899376"
0,63,63,10,"2,029006958","0,2021930218"
0,51,51,11,"1,9882914225","0,2068610191"
0,89,89,12,"1,4360546536","0,209649086"
0,76,76,11,"0,0073051453","0,2111501694"
0,71,71,10,"0,2551019192","0,2121639252"
0,87,87,11,0,"0,2188751698"
0,98,98,13,"1,6908111572","0,2284030914"
0,92,92,11,0,"0,2080850601"
0,105,105,11,"0,6481590271","0,2117109299"
0,99,99,14,"1,2279891968","0,2265090942"
0,103,103,10,"6,312731425","0,2106962204"
0,99,99,12,"0,8566732407","0,2049648762"
0,71,71,11,"0,7921186175","0,2096250057"
0,84,84,12,"2,4340499878","0,2089519501"
0,83,83,10,"1,5164082845","0,2091488838"
0,80,80,8,"45,3984538487","0,2026228905"
0,86,86,12,"0,1674243927","0,2094829082"
0,77,77,12,"0,7174842141","0,2091069221"
0,80,80,12,"1,8963590349","0,2080440521"
0,77,77,13,"2,6904888153","0,2443561554"
0,80,80,11,"6,6803665161","0,2134850025"
0,124,124,12,"0,4686653831","0,21591115"
0,121,121,14,0,"0,2225680351"
0,107,107,13,"2,1186259343","0,2332501411"
0,122,122,13,0,"0,2553350925"
0,149,149,13,"0,5722605387","0,235435009"
0,134,134,14,"1,6350470952","0,2346508503"
0,131,131,13,0,"0,240735054"
0,139,139,15,"0,4397659302","0,2288088799"
0,130,130,12,"14,6744875227","0,2133588791"
0,187,187,14,"2,3388366699","0,2421460152"
0,200,200,15,"2,9026343028","0,2281429768"
0,191,191,13,"4,2562075395","0,2345969677"
0,204,204,14,"0,4634737287","0,2413370609"
0,199,199,13,"45,0125889248","0,2383179665"
0,197,197,13,0,"0,2300341129"
0,208,208,13,"1,1161810068","0,2339320183"
0,217,217,14,0,"0,2360658646"
0,188,188,14,"0,994946616","0,2334740162"
0,187,187,13,"10,5504997253","0,23594594"
0,169,169,15,"0,0516026815","0,2290260792"
0,198,198,12,"0,3747833252","0,2181241512"
0,168,168,13,"1,1786851149","0,235022068"
0,181,181,12,"2,7867736816","0,2227349281"
0,189,189,14,"0,3033880754","0,2383580208"
0,177,177,12,"1,3922106425","0,2115409374"
0,191,191,13,"0,7013903398","0,2318499088"
0,191,191,15,"0,3002918788","0,2321660519"
0,199,199,13,0,"0,2414159775"
0,214,214,13,"1,0952014923","0,2419838905"
0,209,209,13,"1,2981574319","0,2316122055"
0,218,218,15,"1,0548261007","0,2266089916"
0,722,722,722,"7,37331531665943E-08","10,7255411148"
0,722,722,14,"0,5754688263","0,3399209976"
0,721,721,15,"0,6615600586","0,3134021759"
0,713,713,15,"0,5237209614","0,3283970356"
0,756,756,15,"0,5675325394","0,3353598118"
0,775,775,16,"0,1789622307","0,3273470402"
0,747,747,16,"0,8073425293","0,3337569237"
0,775,775,14,"0,4661269188","0,3458399773"
0,758,758,15,"0,728285356","0,3307778835"
0,774,774,14,"0,5925584273","0,3363060951"
0,769,769,16,"0,7506984364","0,3412530422"
0,789,789,15,"0,9489509583","0,345993042"
0,757,757,14,"0,8895686756","0,3508689404"
0,823,823,15,"0,0465634664","0,3550670147"
0,836,836,14,0,"0,3896148205"
0,877,877,14,0,"0,3648610115"
0,857,857,15,"1,0438870517","0,3742420673"
0,906,906,17,0,"0,3757250309"
0,882,882,15,"1,2770200094","0,3838961124"
0,978,978,16,"1,4572967529","0,391274929"
0,938,938,14,"1,5126955509","0,389300108"
0,929,929,15,"1,1064386368","0,3819229603"
0,943,943,14,"5,8280843099","0,3977088928"
0,973,973,14,"32,0951062716","0,3767161369"
0,1042,1042,15,"2,1601409912","0,4182808399"
0,1025,1025,16,0,"0,4065489769"
0,1130,1130,15,0,"0,4493849277"
0,1107,1107,14,"0,2064420527","0,4514911175"
0,1137,1137,16,"0,4130687714","0,4635241032"
0,1152,1152,13,"0,3078308105","0,451225996"
0,1110,1110,13,"0,6163743826","0,4451677799"
0,1095,1095,14,"0,7531849254","0,4577980042"
0,1072,1072,14,0,"0,436868906"
0,1076,1076,15,"0,2286591","0,4400148392"
0,1079,1079,14,"1,8197593689","0,4646191597"
0,1060,1060,14,0,"0,4344260693"
0,1077,1077,13,0,"0,4087648392"
0,1085,1085,14,"1,3120074272","0,444026947"
0,1094,1094,14,"1,3251256943","0,4464690685"
0,1113,1113,15,"1,0772499508","0,447909832"
0,1096,1096,15,0,"0,4107451439"
0,1110,1110,14,"0,8270467122","0,4701528549"
0,1194,1194,15,"0,8274765448","0,4639489651"
0,1145,1145,13,"0,7436974049","0,5084469318"
0,1174,1174,13,"222,0095834732","0,4145209789"
0,1187,1187,14,"0,2259656361","0,7439510822"
0,1200,1200,14,"0,4180591447","0,4827320576"
0,1155,1155,14,0,"0,474050045"
0,1174,1174,14,"0,2616570791","0,4706859589"
0,1136,1136,12,"12,7412481308","0,4112970829"
0,1179,1179,15,"0,485673731","0,493336916"
0,1212,1212,15,"0,4797041757","0,4984049797"
0,1197,1197,14,"0,6070340474","0,4871690273"
0,1179,1179,13,0,"0,423071146"
0,1282,1282,14,"1,3213010629","0,5223610401"
0,1273,1273,13,"1,5754019997","0,5119140148"
0,1273,1273,14,0,"0,5354719162"
0,1337,1337,15,"1,2944049835","0,537749052"
0,1301,1301,13,"14,5843165471","0,5057139397"
0,1456,1456,15,0,"0,6131868362"
0,1468,1468,14,0,"0,6183259487"
0,1451,1451,14,"0,1191470282","0,6028208733"
0,1444,1444,15,"0,5893383026","0,6149349213"
0,1504,1504,14,"4,5949401855","0,5611891747"
0,1521,1521,15,"2,6559743881","0,6210608482"
0,1512,1512,15,"3,4482574463","0,6134941578"
0,1482,1482,15,0,"0,6151139736"
0,1495,1495,13,"13,7744730169","0,5335178375"
0,1438,1438,14,"2,8608074188","0,5810389519"
0,1405,1405,15,"1,561272939","0,5668649673"
0,1401,1401,15,0,"0,5626568794"
0,1369,1369,13,0,"0,5475199223"
0,1321,1321,11,"23,8344955444","0,4614739418"
0,1200,1200,13,"0,9002648133","0,4877619743"
0,1237,1237,13,"1,0982226592","0,4879760742"
0,1204,1204,14,"0,4715983073","0,5064928532"
0,1197,1197,13,0,"0,4244308472"
0,1220,1220,13,"1,6734786987","0,483604908"
0,1181,1181,13,0,"0,46808815"
0,1166,1166,14,0,"0,4669649601"
0,1173,1173,13,"3,008727147","0,4657580853"
0,1143,1143,12,0,"0,4350559711"
0,1369,1369,15,"0,1254098075","0,5506720543"
0,1334,1334,14,0,"0,5496280193"
0,1360,1360,14,"22,3743809064","0,561289072"
0,1345,1345,12,0,"0,4838528633"
0,1574,1574,14,"0,1954854329","0,6698460579"
0,1562,1562,16,"0,5070913021","0,6536779404"
0,1568,1568,17,"0,574066106","0,6711368561"
0,1602,1602,15,"0,4137648803","0,9269669056"
0,1597,1597,13,"16,021061237","0,5832669735"
0,1758,1758,15,"0,5047413508","0,7648389339"
0,1694,1694,14,"0,9101161957","0,7292790413"
0,1653,1653,14,0,"0,7209069729"
0,1688,1688,14,"0,200551033","0,7104289532"
0,1650,1650,8,"216,6170284271","0,4352681637"
0,1260,1260,13,"2,6307344437","0,510351181"
0,1268,1268,14,"2,378490993","0,5178890228"
0,1312,1312,16,0,"0,523034811"
0,1282,1282,12,"19,8809394836","0,4704930782"
0,1639,1639,15,"0,0244954183","0,6929209232"
0,1664,1664,14,0,"0,699682951"
0,1653,1653,13,"1,1487494249","0,6846718788"
0,1647,1647,13,0,"0,7369539738"
0,1677,1677,11,"15,546333313","0,5310931206"
0,1632,1632,14,"0,5365765889","0,6673150063"
0,1554,1554,15,"0,357732296","0,6420960426"
0,1566,1566,14,"0,9520829519","0,6533670425"
0,1601,1601,16,0,"0,6591730118"
0,1588,1588,13,"10,1892166138","0,5722379684"
0,1650,1650,16,0,"0,7108268738"
0,1644,1644,14,"0,710470493","0,7542049885"
0,1643,1643,13,"1,1421122918","0,7026839256"
0,1673,1673,14,0,"0,5880990028"
0,1670,1670,14,0,"0,7166640759"
0,1728,1728,15,"2,7483047167","0,7100338936"
0,1658,1658,13,"3,3997217814","0,6919658184"
0,1650,1650,14,"2,2347049713","0,6964800358"
0,1692,1692,11,0,"0,5764498711"
0,1858,1858,17,"0,7339152018","0,8365950584"
0,1947,1947,15,"0,9061902364","0,8491389751"
0,1899,1899,15,"0,6335674922","0,8215420246"
0,1898,1898,5,"0,6335674922","0,6417109966"
0,2100,2100,14,"2,4819594489","1,0984089375"
0,2202,2202,15,"2,8195562363","1,0489611626"
0,2250,2250,15,"1,5812019348","1,0729529858"
0,2295,2295,15,"1,085105896","1,064385891"
0,2262,2262,11,0,"0,9486761093"
0,2927,2927,16,"2,5843357086","1,586933136"
0,2889,2889,19,0,"1,5617189407"
0,2964,2964,14,0,"1,5803890228"
0,2889,2889,7,"6,5283062458","1,1454639435"
0,3088,3088,14,"2,559735616","1,7141361237"
0,3101,3101,14,"2,2289772034","1,6876130104"
0,3040,3040,14,"2,1950187683","1,7179579735"
0,3065,3065,14,"2,3077030182","1,6703190804"
0,3066,3066,8,"3,7012047768","1,2461848259"
0,3221,3221,14,"0,9253845215","2,0511679649"
0,3164,3164,15,0,"1,7541310787"
0,3078,3078,16,0,"1,7813770771"
0,3199,3199,3,0,"1,2447390556"
0,3133,3133,16,0,"1,7981240749"
0,3166,3166,15,"2,2241363525","1,7714369297"
0,3156,3156,18,"2,7693557739","1,813076973"
0,3133,3133,15,0,"1,759098053"
0,3144,3144,6,0,"1,1467039585"
0,2868,2868,15,0,"1,5663218498"
0,2910,2910,14,0,"1,5960979462"
0,2925,2925,13,"2,2014289856","1,5724360943"
0,2892,2892,5,"2,2014289856","1,2370109558"
0,3400,3400,16,0,"2,0485479832"
0,3409,3409,15,"0,7085225032","2,0414779186"
0,3447,3447,14,"2,0397529602","2,0262098312"
0,3352,3352,16,"6,7388490949","1,9326741695"
0,3343,3343,3,"6,7388490949","1,4325258732"
0,3559,3559,16,"1,2002807657","2,1357369423"
0,3524,3524,16,"3,9638265133","2,1104290485"
0,3498,3498,15,0,"2,0965209007"
0,3500,3500,17,0,"2,1198611259"
0,3479,3479,8,"77,9521694183","1,2232420444"
0,2785,2785,14,0,"1,4879868031"
0,2784,2784,14,0,"1,4890549183"
0,2811,2811,16,0,"1,522714138"
0,2799,2799,15,0,"1,5316708088"
0,2809,2809,1,0,"1,1158211231"
0,3055,3055,15,0,"1,7424619198"
0,3101,3101,15,0,"1,7155680656"
0,3038,3038,16,"1,0398724556","1,7198472023"
0,3086,3086,2,"1,0398724556","1,0476529598"
0,2621,2621,14,"0,7604075841","1,3541049957"
0,2641,2641,17,0,"1,3911411762"
0,2660,2660,15,0,"1,386382103"
0,2596,2596,15,0,"1,3524019718"
0,2597,2597,7,"51,0920248032","1,0852949619"
0,3109,3109,16,"0,5887756348","1,8350141048"
0,3121,3121,15,0,"1,8100318909"
0,3090,3090,15,"1,4068145752","1,7830331326"
0,3124,3124,15,"0,2828114827","1,8944399357"
0,3190,3190,8,"223,277604648","0,9690728188"
0,2238,2238,15,"2,6465835571","1,1075501442"
0,2274,2274,14,0,"1,0935230255"
0,2256,2256,14,"3,656111908","1,1520869732"
0,2321,2321,14,0,"1,1013538837"
0,2314,2314,7,"151,2055706978","0,8276650906"
0,2488,2488,14,"2,4755016327","1,2278540134"
0,2471,2471,14,"0,7755933489","1,2117919922"
0,2462,2462,14,"1,6092597416","1,2087798119"
0,2467,2467,7,"1,6092597416","0,8946938515"
0,2550,2550,15,"0,2176411947","1,3168270588"
0,2551,2551,15,0,"1,3435089588"
0,2618,2618,17,"1,0321044922","1,3852119446"
0,2643,2643,17,"1,1383320491","1,3818690777"
0,2580,2580,11,"26,6747429588","0,9766571522"
0,2692,2692,15,"1,3032353719","1,4321210384"
0,2692,2692,15,"0,7091445923","1,4242010117"
0,2697,2697,14,"0,5450668335","1,4298269749"
0,2645,2645,14,"1,3734016418","1,3986060619"
0,2650,2650,5,"1,3734016418","0,9044718742"
0,2492,2492,14,0,"1,2004158497"
0,2470,2470,16,"3,0685148973","1,2092268467"
0,2479,2479,15,"3,6026115417","1,1687309742"
0,2381,2381,15,"2,0551136562","1,1996541023"
0,2493,2493,9,0,"0,8862128258"
0,2480,2480,14,0,"1,2145597935"
0,2438,2438,14,0,"1,1780581474"
0,2390,2390,14,0,"1,1727910042"
0,2383,2383,11,"56,6674156189","0,8726859093"
0,2515,2515,15,"0,7864532471","1,2704851627"
0,2469,2469,14,"0,5839885365","1,5663731098"
0,2503,2503,14,"0,5658050884","1,2808527946"
0,2496,2496,15,"0,9411255763","1,2579751015"
0,2457,2457,3,"0,9411255763","0,73980093"
0,2023,2023,15,"0,2186615684","0,9133059978"
0,2053,2053,17,"0,206653595","0,9179670811"
0,2086,2086,15,"0,7963689804","0,9559438229"
0,2091,2091,14,"0,2836118426","0,9547460079"
0,2103,2103,9,0,"0,891340971"
0,2854,2854,16,"1,2691745758","1,5661621094"
0,2854,2854,17,0,"1,596116066"
0,2877,2877,16,0,"1,594039917"
0,2870,2870,14,"1,0749075753","1,6965610981"
0,2878,2878,7,"1,0749075753","1,1728448868"
0,3142,3142,15,"0,7607116699","1,888158083"
0,3202,3202,16,"2,2112301418","1,9109899998"
0,3173,3173,17,"0,1972348531","1,8772501945"
0,3183,3183,7,"0,1972348531","1,3602728844"
0,3473,3473,15,0,"2,095386982"
0,3405,3405,15,"1,2229933058","2,0730938911"
0,3473,3473,15,0,"2,0881371498"
0,3399,3399,15,"0,9308058421","2,0641319752"
0,3391,3391,4,"0,9308058421","1,2261209488"
0,2899,2899,16,0,"1,6139080524"
0,2922,2922,14,"3,1551061358","1,6224179268"
0,2929,2929,14,"2,5260715485","1,5906751156"
0,2936,2936,14,0,"1,6525220871"
0,2953,2953,7,0,"0,9597661495"
0,2393,2393,15,"0,2172584534","1,1492938995"
0,2362,2362,14,"0,1460693677","1,2183089256"
0,2316,2316,14,"0,0670403375","1,1331079006"
0,2378,2378,11,0,"0,8248040676"
0,2335,2335,14,0,"1,1420469284"
0,2379,2379,14,"1,0521418254","1,1495468616"
0,2386,2386,14,0,"1,1843168736"
0,2429,2429,15,0,"1,2414569855"
0,2528,2528,3,0,"0,8611238003"
0,2388,2388,14,"2,0307911464","1,1801159382"
0,2348,2348,15,"2,2586590903","1,1431701183"
0,2391,2391,14,"1,6876449585","1,1764278412"
0,2405,2405,14,"2,452132225","1,1459059715"
0,2321,2321,2,"2,452132225","0,5975790024"
0,1584,1584,15,"1,8734517779","0,6526949406"
0,1552,1552,13,"1,7907322475","0,6342539787"
0,1500,1500,14,0,"0,6335070133"
0,1529,1529,14,"1,6860895157","0,6301259995"
0,1515,1515,2,"1,6860895157","0,4290380478"
0,1312,1312,14,"0,8943258921","0,5425169468"
0,1302,1302,15,0,"0,5168619156"
0,1297,1297,14,"0,6049946872","0,5941729546"
0,1308,1308,9,0,"0,5657021999"
0,2190,2190,13,"4,1894430681","1,0084819794"
0,2225,2225,13,0,"1,06204319"
0,2223,2223,15,"5,7269086838","1,0023219585"
0,2190,2190,13,0,"0,9681248665"
0,2126,2126,4,0,"0,6100199223"
0,1743,1743,14,0,"0,7755050659"
0,1804,1804,13,"1,5865608215","0,778496027"
0,1779,1779,14,"1,4543939318","0,8782191277"
0,1784,1784,14,"2,8636082869","0,7699189186"
0,1759,1759,7,0,"0,4067749977"
0,1041,1041,14,0,"0,4247980118"
0,1034,1034,12,"1,4089358648","0,4118640423"
0,1033,1033,14,"1,272460665","0,429445982"
0,1057,1057,13,"1,25250787","0,434262991"
0,1087,1087,12,"53,3115997314","0,3566000462"
0,1002,1002,13,"3,0637969971","0,4187219143"
0,1030,1030,15,0,"0,4224431515"
0,1056,1056,14,0,"0,4411098957"
0,1078,1078,13,0,"0,4877901077"
0,1403,1403,14,"0,4103342692","0,5823800564"
0,1398,1398,15,0,"0,5926189423"
0,1475,1475,14,"0,5925970444","0,5929069519"
0,1430,1430,14,"0,9000492096","0,5898599625"
0,1474,1474,12,"14,6765856062","0,5800700188"
0,1981,1981,15,"0,4067174276","0,8914909363"
0,1912,1912,15,"0,8604123433","0,8441259861"
0,1945,1945,14,"1,1217312283","0,8634700775"
0,1807,1807,1807,0,"1,2990500927"
0,1807,1807,15,"1,0140126546","0,7860319614"
0,1770,1770,14,0,"0,7820291519"
0,1771,1771,18,"0,4535664951","0,7951359749"
0,1774,1774,14,"0,5633850098","0,7732570171"
0,1744,1744,17,"0,5505930583","0,7948460579"
0,1806,1806,15,"0,4709502326","0,8032569885"
0,1814,1814,16,"0,31833148","0,8161280155"
0,1819,1819,14,0,"0,8217711449"
0,1814,1814,15,0,"0,806333065"
0,1800,1800,15,"0,4821395874","0,7849240303"
0,1784,1784,16,0,"0,7997429371"
0,1799,1799,17,"1,2643674963","0,8096477985"
0,1841,1841,14,0,"1,0347070694"
0,1767,1767,15,"1,0082928051","0,7690880299"
0,1829,1829,15,0,"0,7759950161"
0,1791,1791,15,0,"0,7738399506"
0,1807,1807,14,"0,1521759033","0,8388400078"
0,1840,1840,15,"1,6493041992","0,7848129272"
0,1814,1814,14,"2,5070089927","0,7787649632"
0,1819,1819,15,"2,0926742554","0,7770271301"
0,1807,1807,15,0,"0,7722480297"
0,1815,1815,14,"0,6879062653","0,7941679955"
0,1806,1806,15,"3,2968066079","0,7966639996"
0,1831,1831,16,"4,008319007","0,7865800858"
0,1827,1827,14,"3,8526032766","0,7860841751"
0,1769,1769,13,0,"0,7565739155"
0,1802,1802,16,0,"0,7713170052"
0,1799,1799,16,0,"0,7846448421"
0,1831,1831,14,"2,4928567674","0,7902371883"
0,1794,1794,15,"1,9575744629","0,7748801708"
0,1809,1809,16,"4,0525813103","0,7880220413"
0,1848,1848,16,"1,6583262357","0,840348959"
0,1880,1880,17,"2,0109948476","0,8136670589"
0,1818,1818,17,0,"0,8172190189"
0,1837,1837,16,"2,4059015002","0,8139638901"
0,1840,1840,15,"1,9145840732","0,8187000751"
0,1856,1856,17,0,"0,7818028927"
0,1789,1789,9,0,"0,6214430332"
0,1980,1980,13,"1,4928283691","0,8405711651"
0,1948,1948,14,"2,4638426039","0,8677971363"
0,1960,1960,15,"1,8832814143","0,8452069759"
0,1978,1978,15,0,"0,8862771988"
0,2044,2044,7,0,"0,9040541649"
0,2957,2957,15,0,"1,5669829845"
0,2942,2942,14,"1,7924704118","1,509608984"
0,2883,2883,15,0,"1,4657509327"
0,2868,2868,1,0,"0,5988237858"
0,1334,1334,14,0,"0,5582239628"
0,1327,1327,14,0,"0,5521991253"
0,1348,1348,14,"1,2897115435","0,5624251366"
0,1370,1370,14,"0,8909444128","0,5670158863"
0,1381,1381,11,0,"0,6166920662"
0,2383,2383,14,"4,9939231873","1,2448718548"
0,2413,2413,14,"3,5224795871","1,1761958599"
0,2416,2416,14,0,"1,1844952106"
0,2468,2468,15,0,"1,1541290283"
0,2360,2360,11,"24,1684248788","0,6227998734"
0,1574,1574,14,"1,7498664856","0,6536710262"
0,1563,1563,16,"1,4666309357","0,6382482052"
0,1555,1555,14,0,"0,6286799908"
0,1564,1564,14,0,"0,5887770653"
0,1811,1811,14,"1,3953214373","0,7678868771"
0,1792,1792,14,"1,355380467","0,7912709713"
0,1868,1868,15,0,"0,8057799339"
0,1830,1830,16,"0,8701345921","0,8039500713"
0,1835,1835,15,"0,8590087891","0,7950541973"
0,1866,1866,13,0,"0,5707249641"
0,1520,1520,14,"2,9235248566","0,5993890762"
0,1451,1451,14,"3,2290300642","0,5977180004"
0,1482,1482,13,0,"0,5890309811"
0,1453,1453,0,0,"0,4127910137"
0,1300,1300,13,"3,5984426226","0,5444319248"
0,1290,1290,13,0,"0,8355259895"
0,1253,1253,15,0,"0,5195770264"
0,1359,1359,13,"2,1865231441","0,5491881371"
0,1373,1373,1,"2,1865231441","0,5462369919"
0,2084,2084,14,"0,96342659","0,9247758389"
0,2035,2035,14,"1,8043283735","0,9145441055"
0,2011,2011,14,0,"1,1826930046"
0,2047,2047,14,0,"0,9086010456"
0,2031,2031,8,"82,3000531197","0,7088899612"
0,2179,2179,14,0,"1,0374507904"
0,2189,2189,15,0,"0,9957818985"
0,2150,2150,15,0,"1,0165581703"
0,2213,2213,4,0,"0,6544919014"
0,1885,1885,14,"0,070987408","0,7884449959"
0,1857,1857,14,"0,0855126014","0,7894449234"
0,1859,1859,14,"0,2923355103","0,7914040089"
0,1804,1804,14,0,"0,8085081577"
0,1727,1727,12,"15,9122276306","0,6757309437"
0,2251,2251,14,"3,1128675673","1,0614740849"
0,2261,2261,14,"2,2047113272","1,0145921707"
0,2162,2162,14,"2,0995695932","1,050440073"
0,2385,2385,14,"3,0114086696","1,4607069492"
0,2286,2286,3,"3,0114086696","0,2156000137"
0,98,98,9,"1,7352989197","0,204939127"
0,98,98,8,"0,3175679445","0,2091479301"
0,93,93,11,"0,2478319804","0,2080879211"
0,77,77,9,"0,790776968","0,2039308548"
0,75,75,9,"25,4839718342","0,1994121075"
0,96,96,9,"0,0932090759","0,2113108635"
0,93,93,9,"0,1546554565","0,2083909512"
0,105,105,9,0,"0,205381155"
0,95,95,7,0,"0,2224471569"
0,495,495,14,"1,1244153976","0,2837259769"
0,544,544,15,0,"0,2837109566"
0,576,576,14,0,"0,3165709972"
0,628,628,14,0,"0,3085680008"
0,655,655,10,0,"0,280892849"
0,745,745,13,"0,2998336792","0,3244099617"
0,719,719,14,"0,3979630904","0,3158149719"
0,690,690,14,"0,1300648281","0,3070890903"
0,658,658,14,0,"0,3104140759"
0,643,643,14,0,"0,3339838982"
0,1088,1088,13,"0,3826131821","0,430932045"
0,1038,1038,13,"0,5745304548","0,4221119881"
0,1033,1033,15,"0,1222677231","0,4122138023"
0,1003,1003,14,"0,3015289307","0,4073221684"
0,984,984,7,"1,7586757342","0,3384170532"
0,1038,1038,14,0,"0,6253590584"
0,1043,1043,14,"1,7948376111","0,437912941"
0,1022,1022,14,"1,0768213272","0,445846796"
0,1080,1080,1,"1,0768213272","0,4513478279"
0,1846,1846,14,"2,5088273457","0,82954216"
0,1950,1950,14,"2,1435370445","0,8496119976"
0,1917,1917,14,"1,5139235088","0,8159718513"
0,1881,1881,16,"2,6387028327","0,8399100304"
0,1901,1901,11,"32,4223816612","0,7295749187"
0,2179,2179,14,0,"1,0276989937"
0,2280,2280,15,"2,9665006002","1,0790240765"
0,2241,2241,14,"3,3330199502","1,0697379112"
0,2310,2310,14,"3,2547340393","1,0934929848"
0,2265,2265,10,0,"0,7867519855"
0,2268,2268,14,"2,1664127003","1,0659098625"
0,2250,2250,15,"1,9851464492","1,0479340553"
0,2218,2218,14,0,"1,0197980404"
0,2211,2211,15,0,"0,9974970818"
0,2126,2126,12,0,"0,7124021053"
0,2055,2055,15,0,"0,9466938972"
0,2118,2118,14,0,"0,9392809868"
0,2070,2070,14,"0,2589716911","0,9405450821"
0,2044,2044,11,0,"0,6975269318"
0,2118,2118,15,"1,9333814893","0,9435610771"
0,2152,2152,14,"0,3823568026","1,0025110245"
0,2157,2157,14,0,"1,0138349533"
0,2152,2152,14,"1,2109405518","0,9704141617"
0,2181,2181,12,0,"0,8368680477"
0,2545,2545,13,"3,1578828494","1,2706170082"
0,2559,2559,14,0,"1,2868769169"
0,2543,2543,14,0,"1,2538049221"
0,2581,2581,2,0,"0,6623618603"
0,1661,1661,14,"0,7230526317","0,6836051941"
0,1648,1648,13,"1,6512371944","0,6702861786"
0,1614,1614,15,"0,9308750629","0,6698379517"
0,1662,1662,13,"1,4483079177","0,6794168949"
0,1616,1616,5,"1,4483079177","0,4042739868"
0,1126,1126,14,0,"0,4659459591"
0,1169,1169,15,0,"0,452673912"
0,1137,1137,13,"2,523590528","0,4839689732"
0,1183,1183,13,0,"0,5005190372"
0,1211,1211,4,0,"0,3730418682"
0,1145,1145,13,"0,4139099121","0,4561049938"
0,1190,1190,14,0,"0,464867115"
0,1170,1170,14,0,"0,5755629539"
0,1193,1193,14,"0,2900644938","0,5313580036"
0,1189,1189,7,"0,2900644938","0,4644920826"
0,1794,1794,12,"0,4283638","0,7365808487"
0,1803,1803,14,"6,6320323944","0,7601709366"
0,1813,1813,14,0,"0,7392048836"
0,1786,1786,8,0,"0,5244519711"
0,1537,1537,13,"2,7499542236","0,6120510101"
0,1502,1502,14,"2,0568322076","0,5897400379"
0,1453,1453,13,"2,2278611925","0,5808329582"
0,1438,1438,14,0,"0,5791599751"
0,1448,1448,10,"143,7457482815","0,2668731213"
0,334,334,14,0,"0,2407021523"
0,295,295,13,"2,7132369995","0,2475669384"
0,310,310,13,"2,4580653509","0,2820341587"
0,326,326,13,0,"0,2561190128"
0,322,322,14,"13,5253889901","0,2368190289"
0,342,342,12,"0,0132624308","0,2443618774"
0,360,360,12,"1,1441326141","0,235188961"
0,315,315,15,"1,5392780304","0,2447428703"
0,331,331,12,"1,1514086042","0,2340590954"
0,344,344,12,"17,2162729899","0,2464199066"
0,498,498,14,"0,7413345064","0,2784888744"
0,457,457,12,"0,2361424764","0,2565011978"
0,514,514,13,"1,0946890024","0,2733969688"
0,496,496,13,"2,5065755111","0,3012089729"
0,498,498,13,0,"0,3050999641"
0,461,461,14,"1,393862915","0,274502039"
0,469,469,13,"1,8256202698","0,2677409649"
0,449,449,12,"1,267678833","0,2517309189"
0,448,448,12,0,"0,237940073"
0,353,353,12,"0,3282207142","0,2408900261"
0,389,389,12,"0,863928477","0,2400288582"
0,360,360,13,0,"0,2523319721"
0,349,349,13,0,"0,2545449734"
0,363,363,13,0,"0,2640089989"
0,299,299,12,"0,0402224859","0,2343790531"
0,291,291,13,"0,1885299683","0,2530789375"
0,300,300,12,"0,6306625366","0,2305798531"
0,314,314,13,"0,831486596","0,2478990555"
0,347,347,10,"9,1711120605","0,2355499268"
0,478,478,13,"0,8567237854","0,4294860363"
0,551,551,14,0,"0,2763710022"
0,495,495,13,"0,230934906","0,2794880867"
0,501,501,13,"17,4169094379","0,2794718742"
0,390,390,13,"1,1818398696","0,2492339611"
0,407,407,13,"1,1953604562","0,2556781769"
0,417,417,12,0,"0,2483730316"
0,401,401,13,"1,4489526749","0,2697582245"
0,381,381,12,"0,3593025208","0,2408249378"
0,340,340,13,"0,7502705501","0,2588379383"
0,345,345,12,"0,1903266907","0,2375528812"
0,328,328,12,"0,8617331187","0,23386693"
0,332,332,12,"0,7314876556","0,2383790016"
0,338,338,13,"65,3796116222","0,3118498325"
0,346,346,14,"1,6606688866","0,259939909"
0,339,339,13,"0,7585044861","0,2576200962"
0,342,342,13,"0,8925378799","0,252671957"
0,336,336,13,"0,7073669434","0,2532260418"
0,343,343,13,0,"0,2573988438"
0,358,358,14,"3,4275555081","0,2526130676"
0,317,317,12,"2,1340912183","0,2394089699"
0,323,323,13,0,"0,2448019981"
0,323,323,13,"2,2780383183","0,2504320145"
0,332,332,13,0,"0,2510428429"
0,304,304,14,"2,6088723077","0,2523779869"
0,292,292,13,"2,5033022563","0,2482202053"
0,288,288,13,"1,8896692064","0,2444529533"
0,303,303,12,"0,3088245392","0,2336680889"
0,312,312,12,"46,6677729289","0,2337870598"
0,328,328,13,"2,5256773631","0,262665987"
0,329,329,14,"0,648147583","0,250590086"
0,328,328,14,0,"0,2446370125"
0,305,305,15,"2,2675893307","0,2686429024"
0,317,317,12,0,"0,2285728455"
0,315,315,15,"1,1817050934","0,2524278164"
0,307,307,13,"1,6731633273","0,2442951202"
0,302,302,14,"1,4039009094","0,251732111"
0,339,339,12,"1,2265955607","0,2393569946"
0,309,309,12,0,"0,2311439514"
