,"nfeatures","nmatches","ngoodmatches","reproj_error","ex_time"
0,2000,2000,29,0,"0,227782011"
0,2000,2000,33,0,"0,2300720215"
0,2000,2000,8,"11,6569976807","0,2250618935"
0,2000,2000,47,"1,0780666185462E-06","0,214302063"
0,2000,2000,48,"3,31712805706522E-07","0,2139589787"
0,2000,2000,50,"2,84073200631649E-06","0,2087600231"
0,2000,2000,48,"3,32771463597075E-06","0,2073521614"
0,2000,2000,8,"2,9820213318","0,221560955"
0,2000,2000,39,"3,0517578125E-07","0,2098691463"
0,2000,2000,36,"3,46790660511364E-07","0,2099950314"
0,2000,2000,35,0,"0,2082989216"
0,2000,2000,8,"29,5611381531","0,2243869305"
0,2000,2000,41,0,"0,2086701393"
0,2000,2000,25,0,"0,212998867"
0,2000,2000,22,0,"0,2178759575"
0,2000,2000,26,"3,39084201388889E-06","0,2097029686"
0,2000,2000,8,"20,9386978149","0,2186970711"
0,2000,2000,29,"0,0002609889","0,2234671116"
0,2000,2000,37,0,"0,2601840496"
0,2000,2000,42,"3,21524483816964E-05","0,2538149357"
0,2000,2000,50,0,"0,2641599178"
0,2000,2000,8,"0,4704691569","0,2625827789"
0,2000,2000,50,0,"0,2373070717"
0,2000,2000,49,0,"0,2575421333"
0,2000,2000,49,0,"0,2459380627"
0,2000,2000,8,0,"0,2269780636"
0,2000,2000,46,0,"0,2052638531"
0,2000,2000,47,"4,76837158203125E-07","0,2118360996"
0,2000,2000,49,0,"0,2101969719"
0,2000,2000,49,0,"0,2061920166"
0,2000,2000,8,0,"0,2300698757"
0,2000,2000,43,"5,21341959635417E-05","0,2145740986"
0,2000,2000,42,"1,52587890625E-05","0,2072029114"
0,2000,2000,41,0,"0,2092359066"
0,2000,2000,8,0,"0,2253420353"
0,2000,2000,41,0,"0,2103822231"
0,2000,2000,40,0,"0,2094349861"
0,2000,2000,27,"0,0003032684","0,2127759457"
0,2000,2000,24,"4,57763671875E-05","0,2158389091"
0,2000,2000,8,"11,31036973","0,2230618"
0,2000,2000,37,"0,000213623","0,2067251205"
0,2000,2000,37,"0,0003738403","0,2112689018"
0,2000,2000,39,"1,52587890625E-05","0,206264019"
0,2000,2000,45,0,"0,2067000866"
0,2000,2000,8,"12,6001844406","0,2284331322"
0,2000,2000,40,0,"0,2088961601"
0,2000,2000,43,"0,0005318778","0,2341480255"
0,2000,2000,49,0,"0,2290451527"
0,2000,2000,41,"6,53948102678571E-06","0,232339859"
0,2000,2000,8,"77,4278035164","0,2414791584"
0,2000,2000,27,"0,0001602173","0,2109570503"
0,2000,2000,28,"1,08991350446429E-06","0,2111120224"
0,2000,2000,32,"3,814697265625E-06","0,2122619152"
0,2000,2000,8,0,"0,2226989269"
0,2000,2000,49,0,"0,2096002102"
0,2000,2000,48,"9,5367431640625E-07","0,2055668831"
0,2000,2000,49,0,"0,2063410282"
0,2000,2000,48,0,"0,2087869644"
0,2000,2000,50,0,"0,2087008953"
0,2000,2000,8,"4,6224069595","0,2202181816"
0,2000,2000,22,"0,0001424154","0,2181382179"
0,2000,2000,24,"0,000134786","0,2134108543"
0,2000,2000,28,0,"0,2089159489"
0,2000,2000,8,"4,9681677818","0,224629879"
0,2000,2000,46,"3,26974051339286E-06","0,2097079754"
0,2000,2000,44,"1,81652250744048E-06","0,21240592"
0,2000,2000,48,"9,08261253720238E-08","0,2080249786"
0,2000,2000,49,"3,94623855064655E-07","0,2057211399"
0,2000,2000,8,"19,7697181702","0,2189249992"
0,2000,2000,38,0,"0,2098510265"
0,2000,2000,35,0,"0,2077720165"
0,2000,2000,35,0,"0,2099039555"
0,2000,2000,32,"4,57763671875E-06","0,2139720917"
0,2000,2000,8,"1,305074056","0,2201268673"
0,2000,2000,22,"0,0002059937","0,2198929787"
0,2000,2000,25,"0,0002543132","0,2098450661"
0,2000,2000,25,0,"0,2157449722"
0,2000,2000,32,0,"0,2121729851"
0,2000,2000,8,"8,3397772653","0,2313189507"
0,2000,2000,25,"3,814697265625E-06","0,2143349648"
0,2000,2000,23,0,"0,2184641361"
0,2000,2000,25,"1,1444091796875E-06","0,2132668495"
0,2000,2000,8,"19,4084043503","0,2226030827"
0,2000,2000,40,0,"0,211961031"
0,2000,2000,42,"2,03450520833333E-06","0,2048039436"
0,2000,2000,37,"9,2315673828125E-05","0,2140100002"
0,2000,2000,34,"7,12076822916667E-05","0,2023108006"
0,2000,2000,8,"0,5214238167","0,2226178646"
0,2000,2000,49,"5,27564515458777E-07","0,2142810822"
0,2000,2000,49,0,"0,2128269672"
0,2000,2000,50,"5,340576171875E-07","0,2068991661"
0,2000,2000,48,0,"0,2115380764"
0,2000,2000,16,0,"0,2219521999"
0,2000,2000,48,0,"0,2107758522"
0,2000,2000,44,0,"0,2079598904"
0,2000,2000,41,0,"0,2088999748"
0,2000,2000,8,"9,7552690506","0,2175168991"
0,2000,2000,36,"0,0003809436","0,2364718914"
0,2000,2000,28,0,"0,2520489693"
0,2000,2000,33,0,"0,272329092"
0,2000,2000,31,"0,000025068","0,2656030655"
0,2000,2000,8,"2,1625118256","0,2439038754"
0,2000,2000,28,"0,0019205997","0,2299001217"
0,2000,2000,23,"0,0003585815","0,2524390221"
0,2000,2000,8,"0,8809182303","0,2235119343"
0,2000,2000,31,"8,58306884765625E-05","0,2069678307"
0,2000,2000,8,"0,5042080879","0,2248990536"
0,2000,2000,48,"1,76062950721154E-06","0,211452961"
0,1997,1997,48,"2,62260437011719E-06","0,2083308697"
