,"nfeatures","nmatches","ngoodmatches","reproj_error","ex_time"
0,251,251,12,"0,8212475247","0,2261531353"
0,246,246,12,"0,0646024432","0,2229580879"
0,248,248,14,0,"0,2644481659"
0,324,324,13,"0,7782469529","0,246931076"
0,312,312,14,"0,243560791","0,2519979477"
0,295,295,13,0,"0,2568061352"
0,286,286,14,"0,0278911591","0,2492580414"
0,306,306,12,0,"0,2281849384"
0,311,311,12,"0,7365112305","0,2343151569"
0,339,339,13,0,"0,2338860035"
0,347,347,13,"0,7303686876","0,2580230236"
0,342,342,14,"0,3513746995","0,2928798199"
0,356,356,11,0,"0,2351570129"
0,421,421,14,0,"0,2619810104"
0,474,474,13,0,"0,2672629356"
0,430,430,14,0,"0,2737381458"
0,474,474,11,"6,2085336049","0,2568590641"
0,589,589,13,"1,2559890747","0,2909109592"
0,596,596,14,"1,6433518273","0,2981939316"
0,602,602,13,0,"0,2994089127"
0,660,660,14,"0,9256281172","0,2965619564"
0,616,616,11,0,"0,285733223"
0,734,734,14,"0,8446121216","0,3270318508"
0,764,764,13,"0,9930763245","0,3319430351"
0,732,732,14,"0,885657583","0,3354310989"
0,752,752,13,"1,1819034923","0,3362350464"
0,760,760,12,0,"0,2972438335"
0,798,798,13,0,"0,3411772251"
0,793,793,13,"1,8076019287","0,3397421837"
0,797,797,13,0,"0,338848114"
0,824,824,14,0,"0,3540458679"
0,866,866,14,"17,4995627403","0,3484289646"
0,911,911,14,"0,2144775391","0,3652689457"
0,903,903,14,"4,1604884011","0,4169499874"
0,920,920,13,"0,2485733032","0,4099500179"
0,924,924,12,0,"0,3412470818"
0,994,994,13,0,"0,4174740314"
0,998,998,15,"0,1032714844","0,4259779453"
0,1034,1034,13,"0,1558314237","0,4569740295"
0,994,994,13,"0,0387813023","0,4231419563"
0,947,947,14,0,"0,4526488781"
0,1130,1130,15,0,"0,4617948532"
0,1153,1153,14,0,"0,536041975"
0,1132,1132,13,0,"0,4951059818"
0,1093,1093,14,"1,0732913547","0,699149847"
0,1118,1118,13,"18,6274875005","0,5090081692"
0,1181,1181,14,"0,0069374084","0,5476210117"
0,1178,1178,14,0,"0,9667210579"
0,1128,1128,14,"0,6514511108","0,6517729759"
0,1180,1180,14,0,"0,5145390034"
0,1045,1045,14,"1,0897289004","0,4601697922"
0,1038,1038,14,"0,8479003906","0,5418181419"
0,1050,1050,14,"0,7924291823","0,4561638832"
0,1028,1028,14,"1,2476654053","0,4937288761"
0,1028,1028,12,"52,7733055115","0,4039700031"
0,899,899,14,"0,8409353892","0,4525399208"
0,924,924,13,0,"0,4735639095"
0,896,896,14,"1,3390655518","0,7784969807"
0,899,899,13,0,"0,4134511948"
0,882,882,13,"38,4522233443","0,5543248653"
0,1089,1089,14,"1,4248234142","0,4507219791"
0,1061,1061,13,"1,6014248775","0,4638681412"
0,1091,1091,13,0,"0,4500601292"
0,1061,1061,13,"1,2354580272","0,5447859764"
0,1122,1122,13,"43,8578186035","0,5340929031"
0,1141,1141,14,"0,8313763936","0,4716460705"
0,1093,1093,14,"1,2411870956","0,573168993"
0,1102,1102,15,"1,2158203125","0,5619869232"
0,1114,1114,12,0,"0,4481720924"
0,803,803,13,"1,8364819118","0,4486861229"
0,821,821,14,0,"0,416036129"
0,790,790,15,"1,1310743852","0,360366106"
0,753,753,14,"0,9876716614","0,3290729523"
0,729,729,11,0,"0,2887399197"
0,716,716,16,"2,4843988419","0,3318190575"
0,749,749,13,0,"0,3374090195"
0,725,725,13,"2,1702423096","0,3471360207"
0,738,738,4,"2,1702423096","0,2246448994"
0,347,347,12,"0,9844953749","0,2351610661"
0,349,349,12,"0,7713228861","0,2282569408"
0,309,309,13,"1,5570011139","0,2444348335"
0,283,283,11,"0,3170547485","0,2267019749"
0,315,315,10,0,"0,2124609947"
0,228,228,13,"0,3001547593","0,2448821068"
0,218,218,14,"0,9238431113","0,2407500744"
0,235,235,13,"0,5860900879","0,2328939438"
0,211,211,8,"7,4034538269","0,2006618977"
0,144,144,11,"1,2834231059","0,2153999805"
0,130,130,11,"1,4003067017","0,2106101513"
0,130,130,12,"23,9575042725","0,2172579765"
0,138,138,12,0,"0,213198185"
0,119,119,6,0,"0,1902308464"
0,119,119,9,"0,5792446136","0,2093501091"
0,120,120,11,"0,4374231611","0,2092101574"
0,124,124,11,"0,8872629801","0,2088451385"
