,"nfeatures","nmatches","ngoodmatches","reproj_error","ex_time"
0,2000,2000,19,"2,092033267","0,2334799767"
0,2000,2000,8,"1,2704362869","0,2257049084"
0,2000,2000,8,"0,2476348877","0,2235789299"
0,2000,2000,8,"0,5189795494","0,2308211327"
0,2000,2000,8,"0,826210022","0,2341258526"
0,2000,2000,20,"1,0401903788","0,2345011234"
0,2000,2000,8,"2,3138828278","0,222315073"
0,2000,2000,21,0,"0,2327578068"
0,2000,2000,8,"0,7567658424","0,2245540619"
0,2000,2000,8,"1,6594118391","0,2269041538"
0,2000,2000,22,"1,7450332642","0,24178195"
0,2000,2000,25,0,"0,2316129208"
0,2000,2000,14,"1,3503089318","0,2347609997"
0,2000,2000,9,"0,408908844","0,2356729507"
0,2000,2000,21,0,"0,2413299084"
0,2000,2000,8,"2,0402879715","0,2226760387"
0,2000,2000,8,"1,7238708496","0,2219161987"
0,2000,2000,21,0,"0,2365720272"
0,2000,2000,8,"1,7102722168","0,2252058983"
0,2000,2000,8,"1,0544802348","0,2239849567"
0,2000,2000,15,"2,3199871608","0,2510099411"
0,2000,2000,8,"1,6860645839","0,2216749191"
0,2000,2000,8,0,"0,2212200165"
0,2000,2000,19,0,"0,2285921574"
0,2000,2000,8,"4,3533905029","0,2245759964"
0,2000,2000,30,"1,4211166088","0,2290790081"
0,2000,2000,22,"0,7286888123","0,2732570171"
0,2000,2000,20,"0,9069078234","0,2292561531"
0,2000,2000,21,0,"0,2448129654"
0,2000,2000,8,"23,409538269","0,2247409821"
0,2000,2000,21,"1,1995053973","0,2520301342"
0,2000,2000,9,0,"0,2229681015"
0,2000,2000,8,0,"0,2255311012"
0,2000,2000,19,0,"0,3450191021"
0,2000,2000,7,0,"0,2209279537"
0,2000,2000,33,0,"0,2408189774"
0,2000,2000,37,0,"0,2760140896"
0,2000,2000,40,0,"0,2665531635"
0,2000,2000,7,"9,6238975525","0,2460448742"
0,2000,2000,8,"0,0507311821","0,2267999649"
0,2000,2000,8,"1,4441833496","0,2280840874"
0,2000,2000,8,"3,2536621094","0,2276549339"
0,2000,2000,23,"2,2534801846","0,2452931404"
0,2000,2000,8,0,"0,2265951633"
0,2000,2000,30,"1,7319639798","0,2399129868"
0,2000,2000,24,0,"0,2611088753"
0,2000,2000,25,"1,0408615536","0,2402441502"
0,2000,2000,8,"35,9021072388","0,2253479958"
0,2000,2000,26,"0,367171526","0,2341752052"
0,2000,2000,8,"1,2713597616","0,2603111267"
0,2000,2000,22,"1,4560430618","0,2399568558"
0,2000,2000,8,"0,832075119","0,2302749157"
0,2000,2000,8,0,"0,2199869156"
0,2000,2000,9,0,"0,2267479897"
0,2000,2000,8,"4,5538043976","0,2273030281"
0,2000,2000,8,0,"0,2254619598"
0,2000,2000,8,0,"0,2248370647"
0,2000,2000,7,0,"0,2190189362"
0,2000,2000,50,"0,4151814201","0,2435390949"
0,2000,2000,49,"0,5480959892","0,2690761089"
0,2000,2000,50,"0,7956258874","0,3100669384"
0,2000,2000,49,"0,9732240041","0,282875061"
0,2000,2000,8,"18,0979299545","0,2468271255"
0,2000,2000,42,0,"0,2530181408"
0,2000,2000,38,"3,63304501488095E-07","0,2881700993"
0,2000,2000,28,0,"0,2743251324"
0,2000,2000,33,0,"0,2725419998"
0,2000,2000,8,"6,2990341187","0,2485809326"
0,2000,2000,8,"1,0523440043","0,2260010242"
0,2000,2000,8,"0,48250103","0,2255139351"
0,2000,2000,8,"1,7014592489","0,2283141613"
0,2000,2000,8,"24,2525415421","0,2274949551"
0,2000,2000,21,"0,5928005219","0,2417938709"
0,2000,2000,23,0,"0,2363228798"
0,2000,2000,10,"0,527431488","0,2288410664"
0,2000,2000,36,0,"0,2323949337"
0,2000,2000,8,"57,0833010674","0,2532629967"
0,2000,2000,22,0,"0,2377798557"
0,2000,2000,27,0,"0,2402069569"
0,2000,2000,22,0,"0,268340826"
0,2000,2000,8,"82,0743268331","0,2277951241"
0,2000,2000,24,0,"0,2399320602"
0,2000,2000,35,0,"0,2326180935"
0,2000,2000,38,"0,8514753688","0,285243988"
0,2000,2000,40,0,"0,2728819847"
0,2000,2000,8,"2,9309768677","0,2515568733"
0,2000,2000,23,"0,7295974731","0,2430830002"
0,2000,2000,27,"0,4153167725","0,2377591133"
0,2000,2000,28,"1,1805537831","0,2558100224"
0,2000,2000,8,"15,011996133","0,2585680485"
0,2000,2000,20,0,"0,2493829727"
0,2000,2000,19,"2,015232287","1,7444059849"
0,2000,2000,32,"2,0220909119","0,2630360126"
0,2000,2000,29,0,"0,4358170033"
0,2000,2000,8,"1,6253614426","0,2522528172"
0,2000,2000,8,"1,7355546951","0,2266418934"
0,2000,2000,8,"3,2316637039","0,223457098"
0,2000,2000,8,"1,3611404419","0,2237939835"
0,2000,2000,8,"24,3986997604","0,2239608765"
0,2000,2000,43,"0,0843686392","0,4257450104"
0,2000,2000,43,0,"0,2609758377"
0,2000,2000,48,0,"3,1459209919"
0,2000,2000,47,"0,1090311686","0,2854440212"
0,2000,2000,8,0,"0,2556409836"
0,2000,2000,8,"1,8556811015","0,2244808674"
0,2000,2000,9,0,"0,2258799076"
0,2000,2000,9,0,"0,2227470875"
0,2000,2000,8,"52,4664039612","0,2232301235"
0,2000,2000,28,"0,6965321859","0,2646188736"
0,2000,2000,29,"1,8036301931","0,2652671337"
0,2000,2000,26,"1,9547337123","0,7455179691"
0,2000,2000,25,"1,2044994957","0,2582669258"
0,2000,2000,8,"41,5286238534","0,223222971"
0,2000,2000,8,"1,1743553162","0,2290389538"
0,2000,2000,13,"0,0302268982","2,3785481453"
0,2000,2000,8,0,"0,2281560898"
0,2000,2000,8,"5,2851390839","0,2255449295"
0,2000,2000,26,"3,2157086459","0,2399351597"
0,2000,2000,23,"1,6774804252","0,2737841606"
0,2000,2000,8,0,"0,2257239819"
0,2000,2000,7,0,"0,2237179279"
0,2000,2000,21,0,"0,2471458912"
0,2000,2000,9,0,"0,2261638641"
0,2000,2000,35,0,"0,2406249046"
0,2000,2000,46,0,"0,2291281223"
0,2000,2000,44,0,"0,2478311062"
0,2000,2000,8,"14,466217041","0,2477660179"
0,2000,2000,37,0,"0,2292160988"
0,2000,2000,37,0,"0,310407877"
0,2000,2000,28,0,"0,3602979183"
0,2000,2000,7,0,"0,2646610737"
0,2000,2000,24,"1,7538933132","0,2439489365"
0,2000,2000,24,0,"0,2380480766"
0,2000,2000,30,0,"0,2328491211"
0,2000,2000,34,0,"0,2708280087"
0,2000,2000,8,0,"0,2582519054"
0,2000,2000,8,0,"0,231883049"
0,2000,2000,8,"0,536807696","0,226722002"
0,2000,2000,8,"2,973526001","0,234798193"
0,2000,2000,24,0,"0,2362630367"
0,2000,2000,8,"12,2271530151","0,2298259735"
0,2000,2000,25,0,"0,4768548012"
0,2000,2000,9,"2,2374687195","0,2251579762"
0,2000,2000,8,"2,7239027023","0,2338089943"
0,2000,2000,8,"2,4920520782","0,2259287834"
0,2000,2000,7,"2,4920520782","0,2257189751"
0,2000,2000,8,0,"0,2316710949"
0,2000,2000,8,"2,8423810005","0,2296528816"
0,2000,2000,26,"2,5390036447","0,2427771091"
0,2000,2000,7,"5,2119852702","0,2510478497"
0,2000,2000,25,"0,0777578354","0,2344241142"
0,2000,2000,26,0,"0,2368140221"
0,2000,2000,29,0,"0,2647309303"
0,2000,2000,23,"0,0352935791","0,2701740265"
0,2000,2000,8,"4,2598767962","0,2309541702"
0,2000,2000,48,0,"37,5216989517"
0,2000,2000,42,0,"0,287197113"
0,2000,2000,42,"0,000001027","0,2682290077"
0,2000,2000,8,0,"0,2545099258"
0,2000,2000,8,"1,5451910836","0,236071825"
0,2000,2000,8,0,"0,2362010479"
0,2000,2000,8,0,"0,233148098"
0,2000,2000,8,"0,2391300201","0,2308158875"
0,2000,2000,8,"18,6983146667","0,2239940166"
0,2000,2000,43,"1,93396279978198E-05","0,461014986"
0,2000,2000,44,"1,82065096768466E-06","0,3727939129"
0,2000,2000,43,0,"0,3094029427"
0,2000,2000,42,"1,08858434165396E-05","0,3746080399"
0,2000,2000,8,"3,270011425","0,2550599575"
0,2000,2000,38,0,"0,2306880951"
0,2000,2000,41,"1,3132846539","0,2589170933"
0,2000,2000,43,0,"0,2689352036"
0,2000,2000,42,"1,4000944189","0,2637939453"
0,2000,2000,8,0,"0,2495658398"
0,2000,2000,31,"3,7975100109","0,238656044"
0,2000,2000,29,"3,3543603831","0,2717058659"
0,2000,2000,26,0,"0,280174017"
0,2000,2000,33,0,"0,2821369171"
0,2000,2000,8,"0,7418751717","0,2410309315"
0,2000,2000,28,"1,12905852","0,2457501888"
0,2000,2000,21,"0,7809263865","0,2704660892"
0,2000,2000,30,0,"0,2314710617"
0,2000,2000,25,0,"0,2646961212"
0,2000,2000,7,"87,9846038818","0,2265160084"
0,2000,2000,27,"2,9922978083","1,2804281712"
0,2000,2000,29,"3,1027872903","0,2514901161"
0,2000,2000,22,"3,0350325108","0,3014278412"
0,2000,2000,26,"3,0615064448","0,339110136"
0,2000,2000,8,"50,8976020813","0,2502658367"
0,2000,2000,17,0,"0,6654210091"
0,2000,2000,24,"1,678360939","0,2685000896"
0,2000,2000,18,0,"0,2514920235"
0,2000,2000,14,"1,6218261719","0,2459938526"
0,2000,2000,8,0,"0,2280371189"
0,2000,2000,26,"2,3690464313","0,2514829636"
0,2000,2000,30,"2,3709786733","0,2647330761"
0,2000,2000,27,"2,3709786733","0,2509710789"
0,2000,2000,7,"2,3709786733","0,2226748466"
0,2000,2000,8,"0,1072483063","0,2217588425"
0,2000,2000,24,"0,000579834","0,358438015"
0,2000,2000,9,0,"0,2277200222"
0,2000,2000,16,"0,0001585219","0,3406469822"
0,2000,2000,8,"40,1545437404","0,22732687"
0,2000,2000,25,0,"0,2780580521"
0,2000,2000,8,"3,4160464151","0,2293329239"
0,2000,2000,20,"1,0844744169","0,4598789215"
0,2000,2000,22,"1,1100950241","0,3813998699"
0,2000,2000,8,0,"0,225479126"
0,2000,2000,32,"0,202796673","0,2352170944"
0,2000,2000,26,"0,202796673","0,248748064"
0,2000,2000,34,"0,0332394304","0,2316279411"
0,2000,2000,8,"20,8129081726","0,2624650002"
0,2000,2000,17,"2,8325977325","0,2464158535"
0,2000,2000,18,"1,0410404205","0,2524778843"
0,2000,2000,8,"4,0482461112","0,2247838974"
0,2000,2000,10,0,"0,2284691334"
0,2000,2000,7,0,"0,222094059"
0,2000,2000,31,0,"0,2291400433"
0,2000,2000,37,0,"0,353000164"
0,2000,2000,24,0,"0,3037419319"
0,2000,2000,19,0,"0,2499809265"
0,2000,2000,8,"29,70586586","0,229088068"
0,2000,2000,34,"0,1439971924","0,2363250256"
0,2000,2000,31,"0,4240534465","0,2574989796"
0,2000,2000,42,"0,000000545","0,2668180466"
0,2000,2000,37,"2,82570167824074E-07","0,3126637936"
0,2000,2000,8,0,"0,2572000027"
0,2000,2000,23,0,"0,5004241467"
0,2000,2000,31,0,"0,2544138432"
0,2000,2000,34,0,"0,4102602005"
0,2000,2000,8,"10,8238607134","0,2537190914"
0,2000,2000,43,0,"0,2356119156"
0,2000,2000,49,0,"0,2672429085"
0,2000,2000,45,0,"0,2843589783"
0,2000,2000,44,"1,879413516","0,3142499924"
0,2000,2000,8,"9,733253479","0,2539041042"
0,2000,2000,8,"1,1306622823","0,2256720066"
0,2000,2000,8,0,"0,2257759571"
0,2000,2000,8,"0,1972285679","0,2206819057"
0,2000,2000,10,"0,6288312276","0,2224302292"
0,2000,2000,8,"5,7061092854","0,2298529148"
0,2000,2000,28,0,"0,2506289482"
0,2000,2000,8,"1,0408346994","0,2536940575"
0,2000,2000,25,"0,479985555","0,2564921379"
0,2000,2000,8,"60,924650828","0,2353219986"
0,2000,2000,25,0,"0,2417428493"
0,2000,2000,26,"0,9174118042","0,2585618496"
0,2000,2000,21,0,"0,2720198631"
0,2000,2000,32,"1,3293557167","0,2325298786"
0,2000,2000,8,"15,0632901873","0,2568809986"
0,2000,2000,41,"0,7839630127","0,2336511612"
0,2000,2000,43,0,"0,2744979858"
0,2000,2000,35,0,"0,253180027"
0,2000,2000,37,0,"0,2637679577"
0,2000,2000,8,"43,8292093277","0,2839789391"
0,2000,2000,33,"5,0774936018319E-05","0,2941360474"
0,2000,2000,32,"1,79290771484375E-05","0,3433949947"
0,2000,2000,43,"6,00312885485197E-05","0,2986848354"
0,2000,2000,8,"119,5069122314","0,2489829063"
0,2000,2000,27,"5,81007737379808E-05","0,2976000309"
0,2000,2000,12,0,"0,2572910786"
0,2000,2000,8,"0,2468967438","0,2266249657"
0,2000,2000,24,0,"0,2503480911"
0,2000,2000,8,0,"0,2268028259"
0,2000,2000,40,0,"0,2490081787"
0,1991,1991,32,0,"0,2623100281"
0,1994,1994,41,0,"0,2682061195"
0,1989,1989,38,0,"0,2493610382"
0,1999,1999,8,"20,1336402893","0,2609140873"
0,2000,2000,37,"2,72478376116071E-07","0,2464311123"
0,2000,2000,43,"2,06199852195946E-07","0,2652430534"
0,2000,2000,45,"0,3392006267","2,4811460972"
0,2000,2000,46,"0,00002485","0,2806839943"
0,2000,2000,8,"29,1341600418","0,2444069386"
0,2000,2000,50,"0,028023127","0,2386901379"
0,2000,2000,47,0,"0,266646862"
0,2000,2000,49,"0,3727609362","0,2695891857"
0,2000,2000,8,"4,6402244568","0,2604730129"
0,2000,2000,35,"0,1601141793","0,2369520664"
0,2000,2000,33,"0,2533173879","0,3324379921"
0,2000,2000,35,"9,1552734375E-07","0,2504241467"
0,2000,2000,29,0,"0,2699320316"
0,2000,2000,8,0,"0,2522211075"
0,2000,2000,38,"1,319024192","0,2359409332"
0,2000,2000,41,"1,3163872267","0,2681059837"
0,2000,2000,41,"1,2017850374","0,252779007"
0,2000,2000,32,0,"0,2567720413"
0,2000,2000,8,"6,989654541","0,2528879642"
0,2000,2000,50,"6,989654541","0,2101409435"
0,2000,2000,46,"6,989654541","0,2193419933"
0,2000,2000,50,"0,0818359202","0,257283926"
0,2000,2000,8,"15,2096971784","0,2508420944"
0,2000,2000,29,0,"0,4993970394"
0,2000,2000,11,0,"0,2568440437"
0,2000,2000,24,"0,0037830898","0,6103560925"
0,2000,2000,17,0,"0,2370519638"
0,1994,1994,8,0,"0,2300949097"
0,2000,2000,27,"2,5071334839","0,2383358479"
0,1992,1992,36,"2,6156085786","0,2820410728"
0,1994,1994,37,"2,2578308105","0,2536349297"
0,2000,2000,38,0,"0,2606809139"
0,1997,1997,7,"14,9557800293","0,250743866"
0,2000,2000,43,"0,0032448905","0,26679492"
0,2000,2000,40,"8,97575827205882E-07","0,2648048401"
0,2000,2000,39,0,"0,2622730732"
0,2000,2000,8,"26,1258368492","0,2556490898"
0,2000,2000,46,"1,7215318178","0,2441279888"
0,2000,2000,44,"1,7215318178","0,2332248688"
0,2000,2000,45,0,"0,2449328899"
